36.07678,-0.29697,DR. MOJARIA,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,a5e4a314-56c2-402f-a5a0-584c96e80238
34.27379,-0.10014,BONDO TOWNSHIP CLINIC,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,BAR KOWINO,GPS,6,PRIV,a803ba32-023f-4ee5-91d7-d7095f3fa217
34.87,1.13,MT.  ELGON HOSPITAL,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,CHEPCHOINA,KIPTOGOT,ILRI VILLAGES,5,PRIV,086a0f17-7a8f-4299-9bad-06962b740422
36.07362,-0.28038,DR. MUGO,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,51b27b6c-e871-40f5-b829-ae5e7fe94016
34.26949,-0.09515,GOD HEALS CLINIC,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,BAR KOWINO,GPS,6,PRIV,166aa2f6-1ef5-4082-b858-e7e69c28c180
36.07123,-0.28103,DR. NGOTHO,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,f4edc1c2-6bad-488a-a69c-0ce5d41842c4
34.0542,-0.06351,JOY CLINIC,NYANZA,BONDO,USIGU,WEST YIMBO,USENGE,GPS,6,PRIV,991f8195-e841-4387-a6a0-64bc715a4c12
35.202106,1.052433,MUKIMBA CLINIC,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,SUWERWA,KAPTERIT(TNZOIA),DHMT,6,PRIV,876c6907-d4a7-45e6-b08d-81f2f06d2746
36.06691,-0.28236,DR. OMUYOMA O'S CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,82cdff7b-b5f6-468d-9cf0-d9f1d0526cea
36.06901,-0.28182,DR. R K MANYARA CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,e5a76a92-c6cf-4085-b3b3-61fef8f222b7
34.27518,-0.09907,JUNCTION MEDICAL CLINIC,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,BAR KOWINO,GPS,6,PRIV,ab8d3f66-9884-44de-ab44-4ae9397ffad6
34.971377,1.005231,MWANANCHI CLINIC,RIFT VALLEY,TRANS-NZOIA,CENTRAL,MATISI,MATISI(TNZOIA),DHMT,6,PRIV,14464e6e-65b7-42c0-8a42-498fcd6cdb4d
36.07243,-0.28056,DR. WENYAA CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,eae6f7a8-96c5-4d45-be57-4a0572b5cb08
35.004611,1.021773,NATO CLINIC,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,DHMT,6,PRIV,c78bc0be-c975-42ce-96af-cad8e7f31e3f
34.21046,-0.23587,KAJLWAK CLINIC,NYANZA,BONDO,BONDO,SOUTH SAKWA,NYAGUDA,GPS,6,PRIV,14efc976-1c2b-4d75-874a-8c0f48b2536c
36.272294,-0.576047,EBBURU DISP,RIFT VALLEY,NAKURU,GILGIL,GILGIL,EBURRU,SUBLOC CENTROID,4,PRIV,344472a1-52c0-4463-ae2d-9ca5c7cdf496
34.284554,-0.382759,KALAJA MEDICAL CLINIC,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NAYA,GPS,6,PRIV,09ac4253-45b4-45f7-afb1-19701c7825c0
35.811834,-0.299628,ELBURGON MEDICAL CENTRE DISP,RIFT VALLEY,NAKURU,ELBURGON,ELBURGON,ELBURGON,ILRI MKT CENTRE,4,PRIV,b498fafe-089f-4a9a-b163-2cf1a6fef618
35.027743,1.019102,SACRED HEART CLINIC,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,NAISAMBU,DHMT,6,PRIV,70804c3d-b15a-4ced-b09f-a0781cd95776
34.8324,0.852036,SIKHENDU DISP,RIFT VALLEY,TRANS-NZOIA,KIMININI,SIKHENDU,SIKHENDU,DDP,4,PRIV,beb8bc5d-0a50-4c0a-be55-9f27f4fbdccd
34.1313,-0.02633,LUKE OPONDO CLINIC,NYANZA,BONDO,USIGU,NORTH YIMBO,NYAMONYE,GPS,6,PRIV,150d60ed-8126-48ee-a36b-d3f5a5b97c41
35.154268,0.986377,SINOKO DISPENSARY,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MOTOSIET,MOTOSIET,DHMT,4,PRIV,fb0aa1b5-c6a4-40d9-9fc7-b6e49a2b1274
36.048238,-0.330999,FREE-AREA MEDICAL CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,BARUTI,BARUTI,1:50000 MAPS,6,PRIV,a0c2c5b8-2a23-4cf8-aae3-011e6fe1cdb5
36.32977,-0.82261,GOLDSMITH CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,HELL'S GATE,OLKARIA,GPS,6,PRIV,0963791a-870b-4c50-964a-916f4220659c
34.38124,-0.06948,NDHERE MEDICAL CLINIC,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,RAMBA NORTH,GPS,6,PRIV,89da6b0a-3dbf-4b14-a601-74dacaf0d945
35.01303,1.015437,ST. MARTIN'S COTTAGE  HOSPITAL,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,MILIMANI(CENTRAL),DHMT,5,PRIV,f1ced6c4-4371-4669-a037-788558a47a3d
36.205039,0.148116,KAPEDO HOSPITAL,RIFT VALLEY,NAKURU,MBOGOINI,WASEGES,NYAMAMITHI,ILRI MKT CENTRE,5,PRIV,52816e12-bc9c-4e30-99ec-c9dc1a31be12
34.32511,-0.33481,NDIGWA HEALTH CLINIC,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NDIGWA,GPS,6,PRIV,6a170574-821b-47c2-b59f-2032364b8959
34.32474,-0.33454,NDIGWA MEDICAL CLINIC,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NDIGWA,GPS,6,PRIV,6b0ef002-54e5-4a3b-bfa8-b9e97e91e308
35.194949,1.028175,TUIGOI MEDICAL CLINIC,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHERANGANY,KACHIBORA,DHMT,6,PRIV,6347c6bc-55e5-4e25-afba-3c23d9756c1f
36.06129,-0.29617,KENLANDS CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,KAPTEMBWO,VIWANDA,GPS,6,PRIV,5de01b31-9f21-4238-9d37-70a412697f6c
34.27583,-0.09706,NEW BONDO CLINIC,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,BAR KOWINO,GPS,6,PRIV,5464fca0-2358-468b-af15-dddc40d77646
35.68917,-0.4272,KEROL HEALTH CENTRE CLINIC,RIFT VALLEY,NAKURU,KERINGET,KERINGET,KERINGET(NAKURU),GPS,6,PRIV,fa48aa13-0e4b-4c7e-a53e-727461849927
35.018164,1.015437,WAKA MEDICAL CLINIC,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,MILIMANI(CENTRAL),DHMT,6,PRIV,4205ddab-9188-4fd6-b173-0bf424008343
34.377796,-0.06709,OMBEWA CLINIC,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,RAMBA NORTH,ILRI MKT CENTRE,6,PRIV,ee073d5f-1fd5-4933-a411-f20b49f21a94
34.27366,-0.09651,OYUWA CLINIC,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,BAR KOWINO,GPS,6,PRIV,12818482-d4ba-433e-9af9-ae5ba7d40af1
36.437523,-0.721798,LAKELAND MEDICAL CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,NAIVASHA TOWN,LAKE VIEW,ILRI TOWNS,6,PRIV,c56142fb-03fb-4767-aa96-ea2730a84e2b
34.972807,0.958256,WEHONIA DISP,RIFT VALLEY,TRANS-NZOIA,KIMININI,KIMININI,KIMININI(TNZOIA),DHMT,4,PRIV,b769445a-033d-4a89-ad3f-451da1ad0d15
34.38422,-0.17965,RARIEDA MEDICAL CLINIC,NYANZA,BONDO,RARIEDA,EAST ASEMBO,OMIA DIERE,GPS,6,PRIV,fb75b027-7c9c-4808-a054-477229ca70d3
34.14748,-0.04784,SIWA CLINIC,NYANZA,BONDO,USIGU,NORTH YIMBO,NYAMONYE,GPS,6,PRIV,5252ac37-f44e-411d-ab9b-8fab9fa877f2
36.43939,-0.71833,LAKEVIEW MED CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,NAIVASHA TOWN,SOKONI(NAKURU),GPS,6,PRIV,746897b9-031f-4132-9807-2224f2e5a31e
35.266893,0.526849,ABO MEMORIAL PHYSIOTHERAPY CLINIC,RIFT VALLEY,UASIN GISHU,SOY,KIBULGENY,KAMUKUNJI(UGISHU),ILRI MKT CENTRE,6,PRIV,9d4707ab-464f-4118-8eb0-c9395ebbda0c
34.283903,-0.382786,ST. CAMILUS DISPENSARY CLINIC,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NAYA,ILRI VILLAGES,6,PRIV,3dad7427-8f30-4810-9800-132dc5411612
35.269,0.4263,ELDORET HOSPITAL,RIFT VALLEY,UASIN GISHU,KAPSARET,NGERIA,KABONGO,HD MAPS,5,PRIV,0617cc13-321f-455a-a125-7647d66c38a5
36.06443,-0.30135,LANGA MEDICAL CENTRE,RIFT VALLEY,NAKURU,NAKURU MUNI.,KAPTEMBWO,VIWANDA,GPS,6,PRIV,1f5bf551-361a-45d7-bdf9-d3ff83d14f56
34.063044,-0.097847,UHANYA MEDICAL CLINIC,NYANZA,BONDO,USIGU,WEST YIMBO,USENGE,GPS,6,PRIV,ee0a22bb-4441-4032-aaff-e4f400b3d977
35.4629,0.71733,ELGEYO SAW MILLS DISP,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,SOSIO,HD MAPS,4,PRIV,b264a9df-c26c-48a7-ac2a-966de43c2ad5
36.00565,-0.596239,MAU NAROK MEDICAL CLINIC,RIFT VALLEY,NAKURU,MAU NAROK,MAU NAROK,SIAPEI,ILRI MKT CENTRE,6,PRIV,e708d7ac-fd0a-4cc9-914b-80afcf4e85b8
34.05324,-0.06465,USENGE MEDICAL CENTRE,NYANZA,BONDO,USIGU,WEST YIMBO,USENGE,GPS,6,PRIV,0e84310f-0932-4fdd-9fae-71c2b5e4f67b
35.2777,0.484919,HILL SCHOOL DISP,RIFT VALLEY,UASIN GISHU,KAPSARET,PIONEER,LANGAS,HD MAPS,4,PRIV,e89e2aa7-7b75-4324-b427-268d70f93d86
35.72805,-0.24218,MEDICARE CLINIC,RIFT VALLEY,NAKURU,MOLO,MOLO,MOLO,GPS,6,PRIV,16040456-c6c3-4cf2-8ff8-7c327a6fd8df
35.319513,0.515477,LIMO HOUSE SURGICAL CLINIC,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPSOYA,KAPSOYA,SUBLOC CENTROID,6,PRIV,8270b937-255b-4f41-94d4-4e510e96613e
34.283985,-0.382786,VICTORIA FAMILY HEALTH CLINIC,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NAYA,GPS,6,PRIV,2a05c3d8-5866-43f7-88d6-aa0d109715ca
35.2417,0.534571,PACIFIC HOSPITAL,RIFT VALLEY,UASIN GISHU,TURBO,KAPYEMIT,HURUMA(UGISHU),HD MAPS,5,PRIV,a843be4b-f92f-4698-91e3-9a06fed6ea8a
35.72669,-0.23895,MOLO DENTAL AND MEDICAL CLINIC,RIFT VALLEY,NAKURU,MOLO,MOLO,MOLO,GPS,6,PRIV,40d53c02-b67c-421c-8408-af795227b8fd
34.6374,-0.724,AGO CARE HEALTH SERVICES,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CHACHE,TABAKA,GPS,6,PRIV,4ccd0166-f69a-42a3-8772-86c0cb55a28f
35.168335,0.889125,TIGOINI MEDICAL CLINIC,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGE(UGISHU),SUBLOC CENTROID,6,PRIV,74d51e59-f0b1-4036-a0e8-e29837ebae2a
36.1,-0.15,"MUGUMO MEDICAL, FP CLINIC AND LABORATORY",RIFT VALLEY,NAKURU,BAHATI,SOLAI,KILIMA(NAKURU),ILRI VILLAGES,6,PRIV,e67b1781-705c-4d22-a909-de3b99097493
34.844097,-0.926824,AKEMO HOSPITAL,NYANZA,GUCHA,NYACHEKI,BASSI BOGETAORIO,NYANGUSO,GPS,5,PRIV,f7fe68b6-4753-4a68-9dd0-18f939688379
35.3371,0.354346,UASIN GISHU COTTAGE HOSPITAL,RIFT VALLEY,UASIN GISHU,KESSES,MEGUN,SONGOLIET(UG),HD MAPS,5,PRIV,eb768468-8229-4dea-8a7f-49976c636bfd
34.79539,-0.91359,ANNEX MEDICAL CLINIC,NYANZA,GUCHA,KENYENYA,MAJOGE BORABU,KIANGO,GPS,6,PRIV,9559b6a5-5399-4417-93e3-766518aeb9a0
35.121471,1.220441,BWENA MEDICAL SERVICES,RIFT VALLEY,WEST POKOT,KAPENGURIA,TALAU,KAPSURUM,ILRI MKT CENTRE,6,PRIV,1e91387e-31cc-4479-a492-f193cb6ed01d
36.435521,-0.710096,NAIVASHA MEDICAL CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,NAIVASHA TOWN,SOKONI(NAKURU),ILRI MKT CENTRE,6,PRIV,8062d192-c692-4984-9da5-2ac8a513e1af
34.7321,-0.81803,AQUINAS MEDICAL CENTRE & LAB SERVICES,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,NYANSAKIA,GPS,6,PRIV,f4edf801-5bc4-45cd-8cae-826a83e3301c
35.1866,1.33236,CHEPARERIA CLINIC,RIFT VALLEY,WEST POKOT,CHEPARERIA,SENETWO,SENETWO(WPOKOT),DDP,6,PRIV,8e8be963-a1be-44fb-a4df-8f8628e8c197
36.43,-0.72,NAIVASHA NORTH LAKE CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,NAIVASHA TOWN,SOKONI(NAKURU),ILRI VILLAGES,6,PRIV,2f46ab0f-136c-481a-b2e3-243bc0e1bf51
34.72267,-0.94956,BEN ODERA CLINIC,NYANZA,GUCHA,KENYENYA,MAGENCHE,MAGENCHE,GPS,6,PRIV,45ce94f6-b570-449e-8a45-998432f9f0f3
35.211621,1.247135,CHEPKONO DISP,RIFT VALLEY,WEST POKOT,KAPENGURIA,KAISAKAT,PARAYWA,DHMT,4,PRIV,9c24f3b0-d6b0-4dea-97f0-381662a16680
35.97929,-0.25928,NGATA HOSPITAL,RIFT VALLEY,NAKURU,NJORO,NGATA,NGATA,GPS,5,PRIV,e74a502a-2d85-488f-9b3e-ceed8369cab7
34.7042,-0.82473,EBURI PRIVATE CLINIC,NYANZA,GUCHA,OGEMBO,SENGERA,NYAISERO,GPS,6,PRIV,a76c449c-d970-4dfc-b62d-fb05a2b5a572
35.121471,1.22041,JAMII CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,TALAU,KAPSURUM,ILRI MKT CENTRE,6,PRIV,41adf016-6a1f-4615-a12f-45f2cb5a9598
35.944116,-0.329249,NJORO MEDICAL CENTRE,RIFT VALLEY,NAKURU,NJORO,NJORO,NJORO(NAKURU),ILRI MKT CENTRE,6,PRIV,1239a960-e51f-48c7-a385-7d44cceb6870
34.71833,-0.76818,EGUTUKI MEDICAL CLINIC,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,KANYIMBO,GPS,6,PRIV,b23a2702-6e58-4dbc-aadc-9145ca9929e2
35.124619,1.232387,KAPENGURIA AFYA CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,KAISAKAT,SIYOI,ILRI TOWNS,6,PRIV,4dfb1c59-1b7a-4e01-bcf9-29de451ae54a
35.12,1.23,KAPENGURIA AFYA SERVICES,RIFT VALLEY,WEST POKOT,KAPENGURIA,KAPENGURIA,CHEWOYET,ILRI VILLAGES,6,PRIV,3295ee93-92c9-4204-b07f-697152867b2b
36.29629,-0.81937,OSERIAN ESTATE DISP,RIFT VALLEY,NAKURU,NAIVASHA,MAIELLA,KONGONI(NAKURU),GPS,4,PRIV,793da500-49ef-4f87-b1dc-11c6d0d2cb8e
34.71282,-0.9541,EMBAKASI CLINIC,NYANZA,GUCHA,KENYENYA,MAGENCHE,MAGENCHE,GPS,6,PRIV,67a1a1aa-bff0-4ce2-a492-8bc416dd54ce
35.028725,1.239488,KIRINGETI CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,KERINGET,CHEPTUYA,DHMT,6,PRIV,c41d8468-b180-47e7-829d-7ca046e751b8
34.66945,-0.93475,EMBAKASI DISPENSARY (PRIVATE),NYANZA,GUCHA,ETAGO,GETENGA,MUMA,GPS,6,PRIV,52c4e506-df30-4745-88e3-1e7744ad2c5c
36.10637,-0.28461,PINE BREEZE HOSPITAL,RIFT VALLEY,NAKURU,NAKURU MUNI.,LANET,LANET(MUNICIPALITY),GPS,5,PRIV,6118bc6e-fb2d-4da3-9078-f57738bac6f8
36.43379,-0.71408,POLY HOSPITAL,RIFT VALLEY,NAKURU,NAIVASHA,NAIVASHA TOWN,SOKONI(NAKURU),GPS,5,PRIV,ff58deb9-a632-4961-ae71-9c0736668e70
35.116108,1.215955,KROP CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,TALAU,KAPSURUM,DHMT,6,PRIV,ef37859d-5c69-49ec-9e9f-7670d850dc1c
34.63192,-0.77034,ENAMBA MEDICAL CLINIC,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CENTRAL,NYANSORE,GPS,6,PRIV,41936420-dfcf-4e9c-a690-9129efb0711c
36.138558,-0.175482,REMBO MEDICAL CLINIC,RIFT VALLEY,NAKURU,BAHATI,BAHATI,BAHATI,SUBLOC CENTROID,6,PRIV,e17ed6b6-48db-48ba-b7f9-e899be2a5e32
35.207062,1.320373,LILYON CLINIC,RIFT VALLEY,WEST POKOT,CHEPARERIA,KIPKOMO,CHEPARERIA,DHMT,6,PRIV,1d844d5c-1626-44b0-bb85-2df4505a4c50
34.67031,-0.93334,ENORIMA MED CLINIC,NYANZA,GUCHA,ETAGO,CHITAGO,BOIGE,GPS,6,PRIV,974f6345-a227-49eb-8e33-e2992372aa5a
36.43381,-0.71618,RHEMS MEDICAL CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,NAIVASHA TOWN,SOKONI(NAKURU),GPS,6,PRIV,bbbdb029-c10e-4a11-b12a-7404b55e3fc2
34.84002,-0.898,ENTAKANA CLINIC,NYANZA,GUCHA,NYACHEKI,RIGENA,RIONTWEKA,GPS,6,PRIV,e25513f3-471a-4c22-a917-40fcd09c01c8
35.0682,1.29883,MAKUTANO BWENA CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,KISHAUNET,KISHAUNET,DDP,6,PRIV,3f3342b3-663f-47ea-9d97-535324c1aac8
36.33776,-0.8274,SAFARILAND HEALTH CENTRE,RIFT VALLEY,NAKURU,NAIVASHA,HELL'S GATE,OLKARIA,GPS,3,PRIV,cd90b20e-c863-4262-8415-2af3399826ac
34.7336,-0.8208,ESTHER NYOKABI CLINIC,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,NYANSAKIA,GPS,6,PRIV,7e774297-d3d0-417a-8cac-f091c5501d87
35.060726,1.294547,MAKUTANO MEDICAL CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,KISHAUNET,KISHAUNET,DHMT,6,PRIV,cbbd4fe2-54e8-4eb8-8308-be3fecd948a5
36.372973,-0.824324,SHER AGENCIES CLINIC,RIFT VALLEY,NAKURU,NAIVASHA,HELL'S GATE,OLKARIA,1:50000 MAPS,6,PRIV,b39cb866-1148-4713-a2d8-a38284cde9d8
34.62414,-0.80702,ETONO  CLINIC,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CENTRAL,BOMONYAMA,GPS,6,PRIV,14ae8022-be9d-4aac-a416-3c024ad12313
34.9032,1.46837,NAKUYEN DISP,RIFT VALLEY,WEST POKOT,KACHELIBA,KOPULIO,NAKUYEN,DDP,4,PRIV,3c810c86-3c45-40e3-8d6b-978b4545a5ad
36.07305,-0.29856,ST. ELIZABETH MEDICAL CENTRE,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,8b632e18-5c21-4009-b2d5-dc9d6b1f344e
34.70271,-0.77407,GLORY CHURC CLINIC,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,BOOCHI,GPS,6,PRIV,09d5d23d-f1fb-4c02-9209-8afd7ed7e287
35.060726,1.294547,NASOKOL DISP,RIFT VALLEY,WEST POKOT,KAPENGURIA,KISHAUNET,KISHAUNET,DHMT,4,PRIV,f464701a-f822-4b63-a4c1-7f65211dcac5
35.72783,-0.24264,ST. JOSEPH HOSPITAL MOLO,RIFT VALLEY,NAKURU,MOLO,MOLO,MOLO,GPS,5,PRIV,01710081-f38b-49fb-95e1-6dbb4145f88a
35.371015,1.407607,SEBIT CLINIC (KREP),RIFT VALLEY,WEST POKOT,CHEPARERIA,BATEI,KERELWA,DHMT,6,PRIV,7967cdf4-a183-481c-8751-fd4034cbcd5c
34.63159,-0.84125,GOOD SAMARITAN MED SERVICES,NYANZA,GUCHA,ETAGO,GETENGA,NYATARO,GPS,6,PRIV,8afbffbb-e7b6-4a7f-b781-71d2485343e9
36.323418,-0.496098,ST. MARK'S MEDICAL CLINIC,RIFT VALLEY,NAKURU,GILGIL,GILGIL,GILGIL,ILRI MKT CENTRE,6,PRIV,61421a45-313c-4978-8cb7-de4796414867
35.063355,1.258955,TAITO CLINIC,RIFT VALLEY,WEST POKOT,KAPENGURIA,KISHAUNET,LITYEI,DHMT,6,PRIV,0599cfc0-6974-488a-b66b-48b612ad30c1
34.72489,-0.79961,HIGHWAY MEDICAL CLINIC,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,NYANSAKIA,GPS,6,PRIV,f63dbc14-c310-489d-a454-f9641faa7ed4
36.06783,-0.31183,STAR MEDICAL CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,KAPTEMBWO,VIWANDA,GPS,6,PRIV,6d350ba6-53f7-4795-b2da-ed75485d11b0
35.48,1.52,WEIWEI CLINIC,RIFT VALLEY,WEST POKOT,SIGOR,WEI WEI,KORELLACH,ILRI VILLAGES,6,PRIV,7de391ff-e272-4927-8f46-5f4b04720f11
34.8,-0.8,IGARE RURAL HEALTH CLINIC,NYANZA,GUCHA,SAMETA,BASSI BOINTANGARE,IGARE,ILRI VILLAGES,6,PRIV,d4972eb1-a380-4321-ac7a-42a98f14a6b0
35.565619,-0.365844,TULWET DISP,RIFT VALLEY,NAKURU,KURESOI,TULWET,TULWET(NAKURU),SUBLOC CENTROID,4,PRIV,a412b08a-bbe9-4d5f-afe0-c53e6c1090ea
34.631622,0.540464,BUNGOMA HEALTH SERVICES,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,ILRI MKT CENTRE,6,PRIV,3d916381-c77c-404d-a4fd-567255ea6c23
34.79625,-0.90836,IGORERA MEDICAL CLINIC,NYANZA,GUCHA,KENYENYA,MAJOGE BORABU,KIANGO,GPS,6,PRIV,cba50e94-8085-405a-8d8a-9badd000597d
36.06267,-0.28561,VALLEY HOSPITAL,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,5,PRIV,62aa30e9-d8d3-4bce-8e60-384ebb775fdb
34.57,0.57,BUNGOMA MEDICAL CLINIC,WESTERN,BUNGOMA,KANDUYI,BUKEMBE,NDENGELWA,ILRI VILLAGES,6,PRIV,18ff82f4-d455-404b-a11d-0c700f31af76
34.77528,-0.7566,ITUMBE HEALTH CLINIC,NYANZA,GUCHA,SAMETA,BASSI CHACHE,GIASAIGA,GPS,6,PRIV,4ad73a10-6452-40d0-ad58-43ffcf024dd3
36.3199,-0.81612,VICTORY MEDICAL SERVICES,RIFT VALLEY,NAKURU,NAIVASHA,HELL'S GATE,OLKARIA,GPS,6,PRIV,a21a9934-c0b8-4802-bc35-d48b3a91eefb
34.631622,0.540464,ELGON VIEW COTTAGE HOSPITAL,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,ILRI MKT CENTRE,5,PRIV,530353b1-033d-4408-a724-6927a32b8dff
34.73599,-0.88381,KENYENYA MEDICAL CLINIC,NYANZA,GUCHA,KENYENYA,MAJOGE MASABA,KENYENYA,GPS,6,PRIV,39f9da3a-214e-47dd-a3be-1b60f5c822ea
36.07559,-0.28329,WHOLE FAMILY MEDICAL CLINIC,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,6,PRIV,8e3475b3-92e6-4322-ac7a-c24507e4c87e
34.77,0.6,HIGHWAY MEDICAL CLINIC & LABORATORY,WESTERN,BUNGOMA,WEBUYE,WEBUYE,TOWNSHIP(WEBUYE),ILRI VILLAGES,6,PRIV,9322534d-4eea-4a95-9749-fbf79e700575
35.1839,0.10413,A D C KIMWANI DISP,RIFT VALLEY,NANDI,NANDI HILLS,KAPLELMET,KETBARAK,HD MAPS,4,PRIV,834e8f63-64b9-496d-a67c-2169e53dd36a
34.77599,-0.75455,KERICHA MEDICARE,NYANZA,GUCHA,SAMETA,MOKWERERO,KIONGONGI,GPS,6,PRIV,97e5ac9e-9546-4c8f-b45c-82f6d7442cf8
35.107477,0.207091,AFYA CLINIC,RIFT VALLEY,NANDI,KAPSABET,KAPSABET,KAPNGETUNY(KAPSABET),ILRI MKT CENTRE,6,PRIV,cd839915-edbf-4f06-80ee-745f349e3a1a
34.712613,0.791441,KIMILILI MEDICAL CENTRE,WESTERN,BUNGOMA,KIMILILI,KIBINGEI,CHEBUKWABI,1:50000 MAPS,6,PRIV,c793ab5e-3181-4a8b-85e6-6c4f3be3fcf4
34.6871,-0.94077,LIVING WATER CHRI CENTRE,NYANZA,GUCHA,ETAGO,S. MUGIRANGO BORABU,NYAMONDO,GPS,6,PRIV,03ef92ea-5acb-46e4-902d-c48779a1afc8
34.478199,0.511872,LUMBOKA MEMORIAL HOSPITAL,WESTERN,BUNGOMA,BUMULA,S.BUKUSU,LUMBOKA,SUBLOC CENTROID,5,PRIV,9732b75a-a34c-49b6-915c-8c659a3e1209
35.183128,0.107814,CHAMASIS MEDICAL CLINIC,RIFT VALLEY,NANDI,NANDI HILLS,NANDI HILLS,KAPNGETUNY(N. HILLS),ILRI MKT CENTRE,6,PRIV,65f29279-dbe4-43b2-81fb-907da27cba8b
34.7958,-0.91439,MAGENA MEDICAL AND SURGICAL COTTAGE,NYANZA,GUCHA,KENYENYA,MAJOGE BORABU,KIANGO,GPS,6,PRIV,d2ae3dad-2b37-4de0-9e32-25d460b3f779
34.72529,-0.94896,MAGENCHE MEDICAL CLINIC,NYANZA,GUCHA,KENYENYA,MAGENCHE,MAGENCHE,GPS,6,PRIV,3f1e4dd5-6c48-43b3-a7ac-751e012b05e3
34.77072,0.606306,WEBUYE HOSPITAL,WESTERN,BUNGOMA,WEBUYE,WEBUYE,TOWNSHIP(WEBUYE),1:50000 MAPS,5,PRIV,cc330f29-dbc2-4650-9105-fc126414098a
35.12523,0.502742,DR. NGETICH CLINIC,RIFT VALLEY,NANDI,KIPKAREN,NDALAT,KAIGAT,DHMT,6,PRIV,27fe34a5-8a4a-41eb-a04a-5bb28596a864
34.676198,-0.966248,MATUMAINI-NYAMAIYA CLINIC,NYANZA,GUCHA,ETAGO,S. MUGIRANGO BORABU,MONIANKU,GPS,6,PRIV,d0486c2e-c4a5-4945-8500-ca247c7c39dc
34.173795,0.359142,AMANI MEDICAL CLINIC,WESTERN,BUSIA,MATAYOS,NANGOMA,MUYAFWA,AMKENI,6,PRIV,0553e542-f914-4968-a9e7-4f408d49f309
